"Dim.1";"Dim.2";"Dim.3";"Dim.4";"Dim.5"
"93";1,3687771454771;0,425157666685696;0,0339468572750865;0,115780223364371;0,00195515248776499
"94";1,44373312773815;0,284723674762511;1,42442430829707;0,177248800601134;0,0606641300399168
"95";3,26963378263904;0,079579042839147;0,0131202442908639;0,000194275980819852;1,25094102815674
"96";0,0540533622600327;0,0707944860843812;0,0103292003209829;0,0057052863653539;0,144626434891219
"97";0,7087878633895;0,522142311350216;0,143547171397472;0,422588160953177;0,305272996504157
"98";0,123382397960532;0,434566476864106;0,416117071522046;0,0956141832680314;0,011242429554063
"99";0,242151819986968;0,307567011201881;0,00175886347728263;0,10616534268271;0,437740991117487
"100";0,125081507909413;0,34626128969702;1,63413280502275;0,0655356481003096;0,261227777281351
"101";0,103332821720639;0,357956205899238;0,134126452910661;0,0588056968324801;0,032878815710573
"102";0,081751913964279;0,488149365347957;0,246781877472797;0,286647756223867;0,056155502189
"103";0,118428860874289;0,484519327775476;1,51440772926044;0,00476214434344347;0,106480996356857
"104";0,123293031989462;0,516427910783542;0,983649748770512;0,0457226857771263;0,155257839954767
"105";0,865869561272955;0,0996335921944353;1,43753580641959;0,0526779101796013;0,00452656193211636
"106";1,2517572306735;0,174104149761063;0,235959019897795;0,0465004955210949;1,39875614082903
"107";0,0980912601633238;0,0644000498297042;1,07544350560297;0,0793901804295854;0,186699705425965
"108";0,0172375887482899;0,0090790235062827;0,0462836050301396;0,000939045565441711;0,449522384211743
"109";0,0555767457245126;0,0144860065248365;0,29451221656316;0,398198199317248;0,225902114946566
"110";0,081738435007713;0,0110825675222037;0,341029202615127;0,000258625962343674;0,000512373470412102
"111";0,160449386045181;0,00158705435747513;0,120367123232701;0,153863013052644;0,0345197507764112
"112";0,00642518127423935;0,116083698422803;0,175573434256933;3,39617291124296e-06;0,0791772913853378
"113";0,0480205570262528;0,000303888481293587;0,0563753876804045;0,165404426259846;0,689377536299833
"114";0,16064887009323;3,1108394919513e-05;0,0246730967443204;0,0421833163643467;0,269197913488061
"115";0,1871547530926;0,0236095088130256;0,0217091619660849;0,347585933067712;0,109907222197437
"116";0,109931945325205;0,897885589455349;0,906258280707276;0,0374815601792422;0,0150201836698259
"117";0,207321226626911;1,09451603515321;0,241476216223835;0,000689443956023201;0,123233418015493
"118";2,09258301371653;0,135781863834251;0,157529363404622;0,0291397515131347;1,3976487516515
"119";1,09601664228992;0,0879956290539329;1,12210620206059;0,043844742850798;0,29642423567246
"120";0,467370856947413;0,0647081855962027;0,111844709283654;0,440898426777811;0,068452590150043
"121";0,362245298916894;0,140821499589807;0,23085209037843;0,0663290787080287;0,796744900416486
"122";0,468318252461634;0,0636673562920079;0,18000943678975;0,267232281999825;1,08089960495527
"123";1,72206976299914;0,035791450227095;0,262277987475099;0,147624597544104;0,135185666340114
"124";0,645804338223102;0,0624888005382815;0,00568111706882977;0,291159243124227;0,00167577932532135
"125";0,427364978618764;0,134874180724255;0,252832312886763;0,0990226496505754;0,659029484342857
"126";0,538730244820666;0,0882256401640545;0,00902501896894902;0,179957129834314;0,345818897812207
"127";0,639888042496071;0,0395415616482662;0,00221679333762883;0,170348163873125;0,247104655186785
"128";0,521759555355377;0,0156836293164703;0,312780214432953;0,0242631629807175;2,35326069116891e-08
"129";0,634002166426666;0,0282222747583464;0,772278367728528;0,0108854215556424;0,305177384234663
"130";0,637990716993249;0,0505433478243991;0,526817555702788;0,0647066427874286;0,636414353331718
"131";0,0104689439602393;0,288256659720146;0,136403143914232;0,178411713740449;0,000422173161495427
"132";0,0542030432976219;0,0438641991223159;0,0203869778536441;0,377514271160944;0,278991663944318
"133";0,113466122826747;0,0644054029827732;0,094486845757918;0,360522094676718;0,462891988649518
"134";0,0087958616361;0,0810724147592748;0,870500745719463;0,185990327447794;0,72754868382128
"135";0,0859086440620882;0,173611989320491;0,14186657776315;0,00104615876900432;0,16505558191872
"136";0,0556020295761204;0,157309225806966;0,252260792556943;0,893988316074185;0,655884092355789
"137";0,00441300664981046;0,144909225574989;0,486543525753297;0,643390103724542;0,302967379252495
"138";8,25610180518425e-05;0,00316922897911559;0,0843104153463708;0,00472144478105365;1,34490289292842
"139";0,0581370127794204;0,0502949523686681;0,119026703368311;0,000202303820003698;0,649654245832802
"140";0,0259693138912457;0,0952606256685121;0,329060632150789;0,000371389808421434;1,14034900901882
"141";0,113767404938141;0,195034712020824;7,72501786483778e-05;0,300329335689609;0,00054469018114115
"142";0,16565434801929;0,232185051337273;0,0327589228030829;0,0263676434833886;0,0334672233317242
"143";0,0595041237792166;0,307846585068862;0,343425280276954;0,0745799365044809;0,190499729049443
"144";0,206436200185354;0,166362393579989;0,684954104554132;0,104187442811731;1,40106277267016
"145";0,324525936785808;0,260612787877781;0,00400059077192409;0,00578697158400322;0,00617514745907241
"146";0,279307381012803;0,144791563723278;0,308588525447456;0,157200347667352;0,540548107429023
"147";0,30121815722456;0,0970309456768982;0,0372746689378329;0,351890383600742;0,0362251282790875
"148";0,292605102121753;0,0580747604366936;1,43011331987632;0,0626313727522866;0,487619699639305
"149";0,353546353963676;0,147507663764812;0,751532027293801;0,0977958806720339;0,623570187308862
"150";0,600526639095168;0,15672946024355;0,00144315286130718;0,0136894567330571;0,153179710639449
"151";0,44984288660709;0,158543383569106;0,0355947021775823;1,32515633058566;0,609323285079908
"152";0,592441057796687;0,168828483723979;0,0750612594094087;0,0379860675133005;0,0828355707723713
"153";0,446891276699543;0,0887103635161292;0,429270483850766;0,00264106743077183;1,29433842298375
"154";0,479370707147239;0,15153153833951;0,276024856512092;0,258267316762011;1,3845741782561
"155";0,607558715937004;0,14475553686236;0,197533837574587;0,595558837663127;0,100953646685384
"156";0,252763577962254;0,0657966593770177;0,05955275847883;0,116010261701229;1,57524720189514
"157";0,498531627119825;0,298847005160664;0,0260695745785185;0,245755723182478;0,0575666638705268
"158";0,541642991898815;0,261760781260229;0,146971091470164;0,170068257329281;0,598945159514029
"159";0,632626019123005;0,221262709878288;0,155907660796595;0,0174581069032543;1,02478051877964
"160";0,179621169500002;1,00618105984855;0,0485819971391544;0,000205099091429324;0,0383644488578447
"161";0,161290434770321;0,809219884503051;0,0934942188684839;0,260159303565235;0,0810094498759057
"162";0,655875202176009;0,0103888498137278;1,6852884678036;0,0283293589416193;0,0709186800808478
"163";1,07376758940111;0,000666970162009727;0,541033408885384;0,0243170389825124;0,934520606011525
"164";1,0549966207095;0,0134828004988021;0,353741389840601;0,766530027920495;0,428243205106898
"165";0,653063603461567;0,0152969387948337;0,147631764735201;0,124880915611834;0,989387594852747
"166";1,16318966263411;0,0286669913083746;0,0937332099045045;0,019886830865949;0,748148126239012
"167";1,17029938291484;0,045565416834679;0,0100639098073849;0,524157489081213;0,102645824471899
"168";0,558757970479046;0,0837868793862303;0,0709863133164706;0,929580338421971;0,115434111270333
"169";0,361456298190543;0,546763547085269;0,0352620010806481;0,0892461968934055;0,0848661351100671
"170";0,764557057708676;0,280163308766819;0,312672567574399;0,801181098409183;0,327926027693881
"171";0,0168533103651322;1,75044213365835;0,478953649803671;7,07773633296281;0,38981276591352
"172";0,0404929453765418;3,20061420168121;0,695555362981865;0,59824798703682;0,0023861170889135
"173";0,0282816699538278;1,26919187690385;0,0953611667168416;2,88562165540415;0,984154157389828
"174";0,366607220761949;0,0809043336231769;0,38307010749115;0,342817075987924;0,0665636818697934
"175";4,93827096814682e-07;0,424684880807071;0,0108413705118781;0,1907284541887;0,000688314217553002
"176";1,16353067710798;0,0266656272321484;0,283903359618228;0,603858393313017;0,619628501562907
"177";1,45913196203417;0,0427436994775234;0,0428776892187931;0,202396358585482;0,000902900958549685
"178";1,69977350116352;0,0330708787764076;0,308799496000887;0,193917796281967;0,325690587097301
"179";1,56946385620558;0,0122513657691461;0,204803021186135;0,00450876430330756;0,733417103302178
"180";1,62461407785106;0,117764643528403;0,355786998417533;1,01813699359836;0,903326413451854
"181";1,57884677237153;0,148239324708124;0,0731309637103306;0,479160598186891;0,0325587835226859
"182";1,8759843117769;0,107981763946536;0,185799836902519;0,0747311482701693;0,574140173992266
"183";0,758297206002137;0,441482700700914;0,00511349900902573;0,203712334838954;0,08165427802977
"184";0,654308534874761;0,299585942230431;0,871770899835234;0,15351466724498;0,0452689216748833
"185";1,33349760299035;0,202233209903251;0,3310169567271;1,09723997736657;0,781159950244841
"186";1,89142104444844;0,177394596455531;0,35309732218443;0,165891704586496;0,691562248918268
"187";1,41478173062988;0,0240622890977587;0,478675643385458;0,0501121713863782;0,92634175558474
"188";1,62566281866127;0,067239619615573;0,125297829398703;1,00975024223123;0,30999388008994
"189";0,443124804544602;0,614104049249267;0,00904123012541965;2,21204565311224;0,27276800467234
"190";0,0933064794036508;0,153302122173504;0,0339117003191841;3,46085953697071;2,09911567380713
"191";0,0691674400737368;3,70537537214919;0,178267169149228;0,0483007748438095;1,51971213279616
"192";1,6515894989826;2,38381926552645;0,250514897925978;1,04722754741048;1,38605703949026
"193";0,335064393917152;4,26606863977561;1,52815324058022;0,226271068011356;0,833160087665996
"194";0,863773244852845;6,19578768876416;0,656925696089918;5,95022100743845;0,0667534017753802
"195";0,206117118134399;8,35745774855124;0,672866673134194;0,263148543101073;0,677185908121978
"196";0,00512849298856014;16,2155409619173;10,3196226871244;0,263940556431129;0,148510340706329
"197";0,591045390841118;10,0363943500994;10,2966475221368;2,47730547614289;1,33285400020612
